seed,arm,seconds,error_l2
22,three_speed_comp,0.0987848750082776,0.008419557449795171
22,mean,0.08919687499292195,0.011777598251628309
22,two_speed,0.09769508405588567,0.05669808290469073
23,three_speed,0.13496095896698534,0.019151326680820074
23,three_speed_comp,0.12447670800611377,0.016965153154162575
23,mean,0.08761316596064717,0.008500682276664605
23,two_speed,0.11138600006233901,0.05878219501688828
23,two_speed_comp,0.11012991704046726,0.013551824127741903
24,three_speed_comp,0.10744554095435888,0.018868643065750503
24,mean,0.09374241600744426,0.020227455175033604
24,two_speed,0.08905183302704245,0.058353335178605366
24,two_speed_comp,0.09628004103433341,0.01985662892723098
24,three_speed,0.09037937491666526,0.018529849003231926
25,mean,0.08104658289812505,0.012376496984504062
25,two_speed,0.09431316703557968,0.05443758063277099
25,two_speed_comp,0.09445704205427319,0.014207264425086085
25,three_speed,0.08753266697749496,0.012778066620276776
25,three_speed_comp,0.09993716690223664,0.011616225766588965
26,two_speed,0.08597279200330377,0.05272521109536775
26,two_speed_comp,0.09501912503037602,0.007944909955395886
26,three_speed,0.08765412506181747,0.010702126458313912
26,three_speed_comp,0.09871724992990494,0.00815266543037395
26,mean,0.0797690829494968,0.018847142488651866
27,two_speed_comp,0.09461287502199411,0.01255397223731512
27,three_speed,0.08853833295870572,0.018323152063106106
27,three_speed_comp,0.09838995803147554,0.012151532054947367
27,mean,0.08089366694912314,0.015231793735169774
27,two_speed,0.08719908306375146,0.06527957221076874
28,three_speed,0.08701316697988659,0.010952481095119551
28,three_speed_comp,0.10085799999069422,0.008654021851095811
28,mean,0.07746558310464025,0.011216975159673561
28,two_speed,0.09345566702540964,0.05611854191819497
28,two_speed_comp,0.10850829200353473,0.010406313136385643
29,three_speed_comp,0.11309062503278255,0.01477074703204838
29,mean,0.08305470796767622,0.013241061069710054
29,two_speed,0.09318154095672071,0.04943046664072992
29,two_speed_comp,0.1007836249191314,0.016247405489286774
29,three_speed,0.13185441598761827,0.013503273842923578
30,mean,0.12140916695352644,0.009262783565687872
30,two_speed,0.0896185840247199,0.05934260865552856
30,two_speed_comp,0.09209187503438443,0.007113572962863199
30,three_speed,0.08688795811031014,0.01875918298657744
30,three_speed_comp,0.10477779200300574,0.008476143829614957
31,two_speed,0.08643083309289068,0.05643569463393427
31,two_speed_comp,0.09142629196867347,0.010667880525322327
31,three_speed,0.09112283401191235,0.01347811353041548
31,three_speed_comp,0.10538924997672439,0.01208050962388978
31,mean,0.08319641696289182,0.01248664277158037
32,two_speed_comp,0.11280541599262506,0.012555159006501377
32,three_speed,0.09711824997793883,0.01856143194338569
32,three_speed_comp,0.10209566703997552,0.014748727198151304
32,mean,0.08159112499561161,0.014789307753306878
32,two_speed,0.08975362498313189,0.05598545592068313
33,three_speed,0.08997158403508365,0.01466408313841908
