seed,arm,seconds,error_l2
40,two_speed_comp,0.12717370805330575,0.014935459411393584
40,three_speed,0.12001437495928258,0.01946259310483664
40,three_speed_comp,0.13031091704033315,0.018437621182588244
41,two_speed,0.11776095803361386,0.023949024502234816
41,two_speed_comp,0.1294626670423895,0.017442758995398936
41,three_speed,0.11916804197244346,0.015884697522084136
41,three_speed_comp,0.13108662492595613,0.016285229684595347
41,mean,0.11148258298635483,0.016144879871243627
42,two_speed_comp,0.12746054108720273,0.015787563908567576
42,three_speed,0.1201397500699386,0.010853950418154477
42,three_speed_comp,0.13053979200776666,0.011397208378943289
42,mean,0.10958983306773007,0.013183041748088067
42,two_speed,0.12823337491136044,0.02233198573814343
43,three_speed,0.17780670803040266,0.03383174430916013
43,three_speed_comp,0.14319245796650648,0.032400471327638104
43,mean,0.11183466704096645,0.032809931922953575
43,two_speed,0.12099158298224211,0.04735928603058846
43,two_speed_comp,0.1334328749217093,0.034835800463874085
44,three_speed_comp,0.13468495896086097,0.025962191346578994
44,mean,0.11332074995152652,0.021482376301179194
44,two_speed,0.12403025000821799,0.02216245460180497
44,two_speed_comp,0.13005479192361236,0.019668961235482476
44,three_speed,0.12167466594837606,0.025660995450142617
45,mean,0.1126419169595465,0.016625372019214935
45,two_speed,0.11860112496651709,0.034514062159793205
45,two_speed_comp,0.13034183299168944,0.01721046210697157
45,three_speed,0.12308633292559534,0.018219070565414316
45,three_speed_comp,0.1326073749223724,0.016283827499655585
46,two_speed,0.12026320805307478,0.03687927302906631
46,two_speed_comp,0.1317874169908464,0.019475261802859155
46,three_speed,0.1229437500005588,0.01786341906937359
46,three_speed_comp,0.13376483309548348,0.015936382150706283
46,mean,0.11241791595239192,0.014631054414418483
47,two_speed_comp,0.13198487495537847,0.023629398094121956
47,three_speed,0.12198699999134988,0.026667680738463186
47,three_speed_comp,0.13449787499848753,0.02464318263126929
47,mean,0.11059075000230223,0.02517873801494068
47,two_speed,0.11978299997281283,0.04166220037509701
48,three_speed,0.12295816605910659,0.016329875091827765
48,three_speed_comp,0.13325316703412682,0.014218961322934168
48,mean,0.11496579204685986,0.01401204886419024
48,two_speed,0.1249728329712525,0.0340071844888388
48,two_speed_comp,0.13117833295837045,0.014730867371475527
49,three_speed_comp,0.133451999980025,0.04279864643808552
49,mean,0.11159258300904185,0.04098649331185697
49,two_speed,0.12018512503709644,0.043919380860857726
49,two_speed_comp,0.13184945902321488,0.033099244371882226
49,three_speed,0.12460941704921424,0.043365460438132344
