A,nu,a,at,dt,dtt,taut,n_steps,arm,seed,A_hat,xc_hat,nu_hat,fit_rms,at_bound,l2_vs_exact,runtime_s
1.0,0.5,4.0,4.0,0.0025,0.005,3.5,700,two_speed,8,1.000228459629872,1.9886692985075676,0.5212780920264725,0.0018529039417905153,0,0.03142439754072811,0.25314953570653287
1.0,0.5,4.0,4.0,0.0025,0.005,5.0,1000,two_speed,8,1.0000133190265346,1.996697259014712,0.5194394660695869,0.001415570879826957,0,0.0264362208770378,0.25314953570653287
1.0,0.5,4.0,4.0,0.0025,0.005,10.0,2000,two_speed,8,1.0001668416354315,1.9850633811934297,0.5246090393082101,0.0019672474588680994,0,0.037052682518387905,0.25314953570653287
1.0,0.5,4.0,4.0,0.0025,0.005,20.0,4000,two_speed,8,0.9999113474113486,2.004636678279749,0.5184315969693711,0.002036765939633961,0,0.02660702068041587,0.25314953570653287
1.0,0.5,4.0,4.0,0.0025,0.005,0.5,100,two_speed,9,1.0002894704168208,2.004782347394454,0.5116269378641415,0.001711378105094744,0,0.0177586039798083,0.25412817257789094
1.0,0.5,4.0,4.0,0.0025,0.005,1.0,200,two_speed,9,1.0002203940954688,2.0077820852967156,0.5144168624453481,0.0029796129406153287,0,0.025127426183593624,0.25412817257789094
1.0,0.5,4.0,4.0,0.0025,0.005,2.0,400,two_speed,9,1.0001480178433173,2.0030227621105223,0.5233281102838672,0.0022801503166638426,0,0.032131950899097234,0.25412817257789094
1.0,0.5,4.0,4.0,0.0025,0.005,3.5,700,two_speed,9,1.0003452275940152,2.0026346550030483,0.5263376761123597,0.0016297953189685303,0,0.034482940128114994,0.25412817257789094
1.0,0.5,4.0,4.0,0.0025,0.005,5.0,1000,two_speed,9,1.000046327353803,2.008280676333202,0.5131856304176459,0.0017880130976857674,0,0.02142313642826621,0.25412817257789094
1.0,0.5,4.0,4.0,0.0025,0.005,10.0,2000,two_speed,9,0.9998053405453304,2.025464559131271,0.5171373086671305,0.001476493411042339,0,0.037619396039955136,0.25412817257789094
1.0,0.5,4.0,4.0,0.0025,0.005,20.0,4000,two_speed,9,0.9997359190115291,2.0272718654721924,0.5166200849582006,0.0017375933700211072,0,0.039282610115385246,0.25412817257789094
1.0,0.5,4.0,4.0,0.0025,0.005,0.5,100,two_speed,10,1.0002731660522104,1.987718052663098,0.5055250847794085,0.0014343603428073983,0,0.01718866357111127,0.25660113700931625
1.0,0.5,4.0,4.0,0.0025,0.005,1.0,200,two_speed,10,1.0001182658352694,1.9850402852196425,0.506023019889192,0.00238463156344675,0,0.02221344405019196,0.25660113700931625
1.0,0.5,4.0,4.0,0.0025,0.005,2.0,400,two_speed,10,1.0002233825561047,1.9810271188088642,0.5116512152146035,0.0014741255307124804,0,0.027277995911071155,0.25660113700931625
1.0,0.5,4.0,4.0,0.0025,0.005,3.5,700,two_speed,10,1.0001086392343284,1.9720615023853572,0.511724479579202,0.001494412188721757,0,0.036205859850146814,0.25660113700931625
1.0,0.5,4.0,4.0,0.0025,0.005,5.0,1000,two_speed,10,0.9999601556457884,1.9529816045579818,0.5117520165792759,0.002548338645276879,0,0.057623855510603186,0.25660113700931625
1.0,0.5,4.0,4.0,0.0025,0.005,10.0,2000,two_speed,10,0.9999263304419255,2.007393431087859,0.49802456777467574,0.0016185670863636558,0,0.01192277384808185,0.25660113700931625
1.0,0.5,4.0,4.0,0.0025,0.005,20.0,4000,two_speed,10,1.0002873758298128,2.033899069163155,0.515826643004109,0.002216027691617883,0,0.04515177520038674,0.25660113700931625
1.0,0.5,4.0,4.0,0.0025,0.005,0.5,100,two_speed,11,1.0000866017606527,1.9996006890600553,0.5021998261680506,0.0020118752498767306,0,0.010247381195757896,0.25451351184996646
1.0,0.5,4.0,4.0,0.0025,0.005,1.0,200,two_speed,11,0.9999446774508028,1.9847887779506272,0.4976121140534239,0.002412566334518615,0,0.02139663452736568,0.25451351184996646
1.0,0.5,4.0,4.0,0.0025,0.005,2.0,400,two_speed,11,0.9998110626233693,1.9635997523546072,0.49873926824548115,0.0016253511431043627,0,0.04282558082243577,0.25451351184996646
1.0,0.5,4.0,4.0,0.0025,0.005,3.5,700,two_speed,11,1.000169241696112,1.971437936663415,0.509571144743305,0.0015919756881834217,0,0.03587065544475813,0.25451351184996646
1.0,0.5,4.0,4.0,0.0025,0.005,5.0,1000,two_speed,11,1.0000160040428923,1.9633896007768046,0.5094065179291929,0.0015754786841075538,0,0.04451021390192451,0.25451351184996646
1.0,0.5,4.0,4.0,0.0025,0.005,10.0,2000,two_speed,11,1.0003981921702194,1.9858261948121247,0.5148357506538146,0.0019889955612440373,0,0.026561574573983733,0.25451351184996646
1.0,0.5,4.0,4.0,0.0025,0.005,20.0,4000,two_speed,11,1.0001445976067658,2.0081473341983487,0.5219947483697529,0.0016040449644509883,0,0.03078986532733154,0.25451351184996646
