seed,arm,seconds,error_l2
11,two_speed_comp,0.09428054105956107,0.01610577893008367
11,three_speed,0.0877469580154866,0.012971452236207574
11,three_speed_comp,0.10131541593000293,0.019977076079712115
11,mean,0.08691033301874995,0.01584365348945312
12,two_speed_comp,0.10014816606417298,0.01628661281366852
12,three_speed,0.10041816695593297,0.013477835997327565
12,three_speed_comp,0.10558362503070384,0.01476107877255078
12,mean,0.08279329095967114,0.014498102197428923
12,two_speed,0.08835458301473409,0.02082049170507679
13,three_speed,0.0928927919594571,0.017832149680212038
13,three_speed_comp,0.10633191699162126,0.015441570307695534
13,mean,0.0910166660323739,0.016107157010920047
13,two_speed,0.09030816704034805,0.02232712993273455
13,two_speed_comp,0.09689062496181577,0.022783308976396844
14,three_speed_comp,0.0990555000025779,0.0140040362236395
14,mean,0.08467912499327213,0.00849566180173369
14,two_speed,0.0881937500089407,0.019324064656386173
14,two_speed_comp,0.09601604100316763,0.008065679145951974
14,three_speed,0.09067470894660801,0.00864514772151603
15,mean,0.08337174996268004,0.013037452320910671
15,two_speed,0.09529120894148946,0.02539858904258058
15,two_speed_comp,0.11582841700874269,0.013031156742995507
15,three_speed,0.10554516699630767,0.01857278677982476
15,three_speed_comp,0.1196088750148192,0.017200080738380415
16,two_speed,0.09348933305591345,0.022799307508297215
16,two_speed_comp,0.09463408298324794,0.008171246746327174
16,three_speed,0.0937792919576168,0.010156190495663308
16,three_speed_comp,0.10458158294204623,0.007252806165518911
16,mean,0.0799090419895947,0.0077750837855498365
17,two_speed_comp,0.09865908301435411,0.009262629359143414
17,three_speed,0.09978116699494421,0.01613290576912672
17,three_speed_comp,0.09718220797367394,0.010547535367104465
17,mean,0.08152237511239946,0.010620333994645348
17,two_speed,0.08875674998853356,0.016710961121539036
18,three_speed,0.09180675004608929,0.009660768909391972
18,three_speed_comp,0.10444787505548447,0.012493330116257369
18,mean,0.08219354099128395,0.009757775464094877
18,two_speed,0.08898029197007418,0.015664862877253563
18,two_speed_comp,0.10048104193992913,0.007869001111504063
19,three_speed_comp,0.09907300001941621,0.015258004044887901
19,mean,0.08263416704721749,0.01076786684062435
19,two_speed,0.09104804100934416,0.0303851910806349
19,two_speed_comp,0.09651266690343618,0.013171906404038456
19,three_speed,0.0919710419839248,0.006670201053244752
20,mean,0.07970645907334983,0.011322367608223425
20,two_speed,0.08953162492252886,0.02268334495065065
20,two_speed_comp,0.09750337502919137,0.010853892584053157
20,three_speed,0.09407558396924287,0.01445693541147358
20,three_speed_comp,0.10583845898509026,0.011364707905918519
21,two_speed,0.08827395795378834,0.02474463129481345
21,two_speed_comp,0.09518370893783867,0.01501661472861658
21,three_speed,0.09464791708160192,0.015918294567487477
21,three_speed_comp,0.10369241691660136,0.015151404805654089
21,mean,0.0915147919440642,0.01448176262061925
22,two_speed_comp,0.10545354196801782,0.00981528101735087
22,three_speed,0.09230887494049966,0.012740592334444549
22,three_speed_comp,0.1029587920056656,0.011497566389311055
22,mean,0.08299716596957296,0.010709926343574101
22,two_speed,0.0889879580354318,0.018331423001886907
23,three_speed,0.08891120890621096,0.010261819527817467
23,three_speed_comp,0.09748562495224178,0.007285576549368734
23,mean,0.08086941693909466,0.009652015450401268
23,two_speed,0.09421979205217212,0.017761757957724316
23,two_speed_comp,0.09952783398330212,0.011826746351090923
24,three_speed_comp,0.10523745894897729,0.008540260768176475
24,mean,0.07809279207140207,0.012388649947580075
24,two_speed,0.08877520903479308,0.015142661497122893
24,two_speed_comp,0.0937195000005886,0.01745937898304408
24,three_speed,0.08898950007278472,0.012738775825659047
25,mean,0.07906604197341949,0.011463661220633393
25,two_speed,0.08630237495526671,0.017392268612074664
25,two_speed_comp,0.0968047499191016,0.010073566229138964
25,three_speed,0.09556266700383276,0.009910700251218478
25,three_speed_comp,0.1026401249691844,0.01020531148210629
26,two_speed,0.08646833302918822,0.0260403159447497
26,two_speed_comp,0.09564191603567451,0.0094564840227905
26,three_speed,0.08948983298614621,0.012901906380589362
26,three_speed_comp,0.0978686660528183,0.010450154360002108
26,mean,0.08194629207719117,0.011167994727928775
27,two_speed_comp,0.09625474992208183,0.009674171562640674
27,three_speed,0.09020133304875344,0.017052086003756607
27,three_speed_comp,0.10290283290669322,0.010832554982891299
27,mean,0.08243545901495963,0.014985163322719213
27,two_speed,0.08831791707780212,0.017175416452933155
28,three_speed,0.0887527500744909,0.011083807997258293
28,three_speed_comp,0.10847212502267212,0.010979413613621041
28,mean,0.08760083292145282,0.007975824216587503
28,two_speed,0.08735237503424287,0.013644196239774127
28,two_speed_comp,0.09615429094992578,0.008233391809372308
29,three_speed_comp,0.10058008402120322,0.008034841720945521
29,mean,0.09087183303199708,0.006927448560750711
29,two_speed,0.08804133289959282,0.01556206796055268
29,two_speed_comp,0.09644562506582588,0.00634998991065268
29,three_speed,0.08981545804999769,0.006314800301920272
30,mean,0.08119624992832541,0.01048156858678353
30,two_speed,0.0905137499794364,0.017077693047911867
30,two_speed_comp,0.09772587497718632,0.008787257812887026
30,three_speed,0.09430612507276237,0.010843518092154234
30,three_speed_comp,0.09755037492141128,0.01441728947591869
31,two_speed,0.09024399996269494,0.02131104174859262
31,two_speed_comp,0.09835650003515184,0.009167530943372647
31,three_speed,0.09073329099919647,0.012122036639178024
31,three_speed_comp,0.10623004205990583,0.010283077650196077
31,mean,0.08472970791626722,0.009639523168625692
32,two_speed_comp,0.10871162498369813,0.021272660350934173
32,three_speed,0.2653286249842495,0.020331107851581667
32,three_speed_comp,0.18874991708435118,0.019441235340218768
32,mean,0.12017583393026143,0.0212980146998762
32,two_speed,0.1415479169227183,0.0100864116973785
33,three_speed,0.11162662494461983,0.020913399565163412
33,three_speed_comp,0.1041616250295192,0.012138572409029396
33,mean,0.09177329193335027,0.016573374449057886
33,two_speed,0.10163741698488593,0.018527593340097865
33,two_speed_comp,0.12091916694771498,0.011576188470619137
34,three_speed_comp,0.12713783397339284,0.012835278569589947
34,mean,0.09267887496389449,0.016634456731023133
34,two_speed,0.10316850000526756,0.025403807188503547
34,two_speed_comp,0.11157775006722659,0.013064149241201278
34,three_speed,0.10915558401029557,0.01750842857805039
35,mean,0.10032629198394716,0.015515504369986072
35,two_speed,0.12808099994435906,0.01886025679073679
35,two_speed_comp,0.11359474994242191,0.01567926535578867
35,three_speed,0.09865729208104312,0.019998981917908082
35,three_speed_comp,0.10777900007087737,0.01781902836551806
36,two_speed,0.09433445800095797,0.017227282914453607
36,two_speed_comp,0.11924712499603629,0.012012661285913748
36,three_speed,0.09390466695185751,0.011447242726283674
36,three_speed_comp,0.1120392499724403,0.008866810927597207
36,mean,0.08683024998754263,0.008512978413642562
37,two_speed_comp,0.10432529100216925,0.010900662244976024
37,three_speed,0.10592454206198454,0.011580886309144564
37,three_speed_comp,0.1112096660071984,0.020744397227295024
37,mean,0.08986679103691131,0.011688197454004734
37,two_speed,0.1103180410573259,0.02277262424841304
38,three_speed,0.10988504101987928,0.014322647562578762
38,three_speed_comp,0.11658804200123996,0.009980027607640937
38,mean,0.09071404207497835,0.0150736636746046
38,two_speed,0.09415041597094387,0.022020389898063947
38,two_speed_comp,0.1192156249890104,0.008995203046926213
39,three_speed_comp,0.13326591590885073,0.013378036909117756
39,mean,0.0988803330110386,0.012496815860815469
39,two_speed,0.10224045801442116,0.01815539737490496
39,two_speed_comp,0.11219766701105982,0.012224883066466541
39,three_speed,0.09556183300446719,0.014620033767432438
40,mean,0.08435054193250835,0.008850910376145145
40,two_speed,0.09670920798089355,0.01605183656586697
40,two_speed_comp,0.1159118750365451,0.00997100291098828
40,three_speed,0.10541441605892032,0.008829746054762673
40,three_speed_comp,0.12174641701858491,0.014590534873841985
41,two_speed,0.10570204094983637,0.015106766404824284
41,two_speed_comp,0.11951245798263699,0.011891430181635198
41,three_speed,0.11115720903035253,0.008528809788869527
41,three_speed_comp,0.11006866698153317,0.007624436040903014
41,mean,0.08474795799702406,0.006952417980919282
42,two_speed_comp,0.11208333296235651,0.015735919498324723
42,three_speed,0.11207004101015627,0.024149317782554615
42,three_speed_comp,0.10953791695646942,0.02030170491689377
42,mean,0.08505787490867078,0.013736698736455609
42,two_speed,0.09378683299291879,0.02497995062899519
43,three_speed,0.09147945803124458,0.015421345884549274
43,three_speed_comp,0.09912179200910032,0.01310617507167809
43,mean,0.08003258309327066,0.01319570809989529
43,two_speed,0.09104470792226493,0.022546593098242165
43,two_speed_comp,0.10329237510450184,0.012059870560779465
44,three_speed_comp,0.12431037495844066,0.018220415132081592
44,mean,0.09185904101468623,0.01896033362014439
44,two_speed,0.09191587497480214,0.02117820100883058
44,two_speed_comp,0.09852820902597159,0.011272177245558358
44,three_speed,0.09217075002379715,0.019332646651061696
45,mean,0.08376387495081872,0.01632150656679896
45,two_speed,0.09648387506604195,0.019951873361809667
45,two_speed_comp,0.10371458297595382,0.013584081450037758
45,three_speed,0.09169166604988277,0.015012688071149987
45,three_speed_comp,0.11480491701513529,0.015498035897140555
46,two_speed,0.09855700004845858,0.011902024254682283
46,two_speed_comp,0.10191891703289002,0.01462685728591236
46,three_speed,0.09404549992177635,0.008027761757596645
46,three_speed_comp,0.10588529100641608,0.011466406836365399
46,mean,0.08637474989518523,0.009213332040249964
47,two_speed_comp,0.10073604201897979,0.01192888722197702
47,three_speed,0.10000295902136713,0.008368569071603127
47,three_speed_comp,0.10158629203215241,0.01652341917838212
47,mean,0.08059812500141561,0.011086891060422845
47,two_speed,0.09022187499795109,0.02573137143804944
48,three_speed,0.09178983408492059,0.013920106566112245
48,three_speed_comp,0.10628841700963676,0.01681912960854154
48,mean,0.08718133298680186,0.015238026459242724
48,two_speed,0.09937583399005234,0.02621472890382561
48,two_speed_comp,0.10537150001619011,0.013270495640199716
49,three_speed_comp,0.10971741704270244,0.0224770428974208
49,mean,0.08332841598894447,0.021989453410881973
49,two_speed,0.08972549997270107,0.023801627000512863
49,two_speed_comp,0.10298037494067103,0.022242609414956586
49,three_speed,0.10321687499526888,0.025469387622132994
